,week,weekday,hour,CellID,countrycode,smsin,smsout,callin,callout,internet,idx
216549,48,0,20,6561,2921,97.78794993878881,61.2501141871802,47.05906859075505,70.87688621569784,1702.4557505376602,8084
225446,48,0,21,5459,9130,141.84800042202588,121.11249214494694,50.74994613080126,66.57971370645505,2705.0016121678964,8085
225557,48,0,21,5570,2278,112.1653243963479,200.36328207460247,45.358169347998626,51.40862662966862,2262.9259840203504,8085
225631,48,0,21,5644,4606,112.74632981164203,68.71637698818499,26.559413267004008,46.12636621541046,1764.7001135614546,8085
226359,48,0,21,6372,3276,130.81395243027785,79.1552473397789,58.90103682854188,80.17692679033297,3416.5550120977864,8085
226364,48,0,21,6377,3514,58.847201449766516,40.08056282880348,19.064063150275185,25.90020829301901,1218.0098068565019,8085
226548,48,0,21,6561,1747,93.3319989419012,59.02823049684629,39.79400950065198,42.35219289335097,1710.795085327738,8085
235446,48,0,22,5459,3953,117.40038577340155,113.66301938036914,36.13935308855705,50.01105468341599,1876.476864290519,8086
235557,48,0,22,5570,1683,81.43392332383911,111.78060159344196,30.71773752871385,32.90090857484633,2139.975358903166,8086
235631,48,0,22,5644,4502,52.45352179592092,30.89896514765284,16.999856414515698,19.959405658001444,1658.8838325046565,8086
236359,48,0,22,6372,3131,80.86950259353452,43.06128907644126,30.7152223693188,41.79533835624215,2716.535407481122,8086
236364,48,0,22,6377,1970,38.16466566489309,30.349067846583782,9.267368683586396,10.605453616191916,1164.029583284283,8086
236548,48,0,22,6561,1477,60.317414016368474,31.816902377333303,20.141416300388485,32.92741156501005,1407.3986432983986,8086
5457,48,0,23,5459,1216,32.858642405558975,46.71993107422928,11.983162259443487,19.600489531886055,1677.9719173007284,8087
5568,48,0,23,5570,690,47.46206325546641,37.72726220634055,12.058860721871088,16.421395348148845,2408.104705776953,8087
5642,48,0,23,5644,1374,15.58228044941935,16.131826918391358,8.820001561911202,7.895903883174645,1243.1129579122864,8087
6370,48,0,23,6372,2046,75.17366631835915,43.3333327968785,12.514150159013832,15.65361704562437,2312.1761753600076,8087
6375,48,0,23,6377,2281,18.562408752307007,18.726147187298267,4.979634731559207,5.462550726295162,925.6648705278866,8087
6559,48,0,23,6561,1876,34.92512234622639,16.695641803518022,10.108259720084888,18.002551785882144,1202.536765228957,8087
15456,48,1,0,5459,846,14.54746206562179,32.75326011131502,5.3205410594563,6.9954292189006315,1314.791336375775,8088
15567,48,1,0,5570,423,17.2801318796276,15.246204575917234,3.056464546174288,3.0044140226504368,1690.5478278751611,8088
15641,48,1,0,5644,412,7.520346454258325,10.551644154215417,4.20566673707881,4.542559600302515,925.9411634367214,8088
16369,48,1,0,6372,3201,15.866258717159237,6.101641948787188,5.194535344111375,8.972861344654211,1820.5741137797975,8088
16374,48,1,0,6377,685,9.983916952236651,11.149243224360013,1.8624191287847154,1.1220093156271125,773.1045379034455,8088
16558,48,1,0,6561,234,10.839053595865568,3.41352051454541,2.814593601379305,4.848883082465565,938.121693287944,8088
25455,48,1,1,5459,560,4.0105495518856005,25.572191270551965,2.034587743073209,1.8113428218607694,1134.7279980718827,8089
25566,48,1,1,5570,458,12.928189733482453,29.169526625728214,1.9129281401275422,1.9428366194114177,1469.6870433241932,8089
25640,48,1,1,5644,2374,8.513587127255253,1.0775656139593615,1.0878574145620659,4.842008195565289,837.180773692658,8089
26368,48,1,1,6372,2317,16.3869070271614,6.033869100550328,1.4323018261493434,4.915296759864062,1529.261459206128,8089
26373,48,1,1,6377,369,1.7451541710342076,0.2185291384901012,0.9715841830817656,0.25983222337117334,654.0296156367908,8089
26557,48,1,1,6561,1194,8.702085352117676,1.496029267166636,2.36710684814688,3.5070985392908796,769.1351119272337,8089
35454,48,1,2,5459,2164,3.1152635974355984,27.599327148090435,1.4618542244496617,2.0567584569067185,1093.4749101631385,8090
35565,48,1,2,5570,280,4.603946639061098,8.592073288262313,0.33809260417898085,0.6556310600428286,1300.0317622383413,8090
35639,48,1,2,5644,1374,1.119054196019068,0.09971112537182317,0.2528591782600018,0.04308863339884829,805.000726999139,8090
36367,48,1,2,6372,1382,5.75679060473654,1.7994835718492248,0.5268216973266643,5.606086028313316,1479.709816173782,8090
36372,48,1,2,6377,268,0.5196644467423467,0.0,0.2185291384901012,0.23917771968012858,599.0261983000682,8090
36556,48,1,2,6561,1217,7.418220817254696,1.150966224446604,1.577787385759829,1.2368062156194757,715.713990179288,8090
45453,48,1,3,5459,525,2.5076617144837057,25.086348151474954,6.8457778520183235,2.7114509378224216,1010.6687564676095,8091
45564,48,1,3,5570,471,5.668291972147058,9.35357098215956,1.0711165275251233,0.6325977697953636,1167.1834879149712,8091
45638,48,1,3,5644,3501,4.466809966758587,0.9539723358959047,1.7046795590721011,4.364560482165924,683.4234636833835,8091
46366,48,1,3,6372,3485,18.723122716045154,0.631455186460276,6.056401411594186,15.603202123151483,1372.190904760876,8091
46371,48,1,3,6377,974,3.7317082121747163,0.25404510154036253,0.5128063371390958,0.1092616079945419,574.6952294337816,8091
46555,48,1,3,6561,1114,4.05139981699878,1.9398599173265185,1.2368062156194757,2.3959362431458144,854.1426838380319,8091
55452,48,1,4,5459,588,4.382826019841342,29.917606700751,7.306964628533778,4.558867234898995,1066.5834825197805,8092
55563,48,1,4,5570,601,5.6641010153534905,8.567241726720223,2.2747534512755796,2.3287839421709835,1223.4317433749195,8092
55637,48,1,4,5644,1109,5.102700111168567,2.701748051974257,0.9417591043051694,1.306486146012927,677.1263697361956,8092
56365,48,1,4,6372,5186,14.587432507066445,10.72607831013761,4.274872304163418,15.048827911911717,1385.1103868150324,8092
56370,48,1,4,6377,361,1.725431094785336,0.7875000198694857,0.34844525017568784,1.2600742598999495,573.9258062889528,8092
56554,48,1,4,6561,234,1.8524865044521863,0.0,5.726189814830198,2.3881982095732157,798.943398378485,8092
65451,48,1,5,5459,1021,12.307048530812878,30.3331752162823,2.091458797395198,7.031455352737375,1167.2563397431336,8093
65562,48,1,5,5570,1555,22.18798788288825,16.376560544980883,8.500586360284332,16.061325191900274,1472.2949224254578,8093
65636,48,1,5,5644,892,27.633110935980604,14.522592483401471,8.868184464023988,14.912361099267285,780.8813162494674,8093
66364,48,1,5,6372,2113,29.96751706692085,9.626912786606956,8.671735735153185,12.042667689052129,1417.6779438200379,8093
66369,48,1,5,6377,1796,10.75837713616106,4.609244254708475,2.887825277806874,4.244330714270917,611.8137856198721,8093
66553,48,1,5,6561,304,12.616917965930305,9.529998398837984,20.02051776283229,9.181673801586282,835.230036991994,8093
75448,48,1,6,5459,4934,47.59147691294492,59.17864386911903,22.347147474949505,45.90226190664804,1612.735145482659,8094
75559,48,1,6,5570,1568,89.4603852037151,78.09870807738977,36.75496952019981,34.33834190226132,1668.5164327010884,8094
75633,48,1,6,5644,3977,83.34480735573628,59.487920811487186,43.34049757423415,48.82038501353904,1557.2372905907441,8094
76361,48,1,6,6372,4326,95.22805108158266,26.274914844008084,51.04132216929047,56.54957739950423,1762.293504991127,8094
76366,48,1,6,6377,1532,34.000150817869574,29.02603526443826,12.412717885804518,16.7166026345099,931.3027440540379,8094
76550,48,1,6,6561,509,40.314284109289005,22.05524516268936,30.655208583414144,44.175017956089796,1423.7837717105779,8094
85446,48,1,7,5459,6349,226.18305514639806,124.14667896051847,136.84870577613168,128.2736143865478,2631.9140868950476,8095
85557,48,1,7,5570,3470,272.76709169137337,164.1406502868905,141.1713043710524,157.74403059328182,2461.595134880292,8095
85631,48,1,7,5644,4522,243.9313649057583,108.7436168241887,116.0962780240959,137.66716596155854,3028.246954077181,8095
86359,48,1,7,6372,7315,208.99208559534617,82.17794026005978,132.0099418632129,151.81544116880872,2048.9532545947163,8095
86364,48,1,7,6377,1288,92.38691672646212,29.248912578112613,34.65682982465873,39.29281831462459,1372.6584850454176,8095
86548,48,1,7,6561,4884,155.67847964961518,70.82081949887558,103.82820025496325,122.92496483391125,1967.5490980510797,8095
95439,48,1,8,5459,15478,399.1746716512703,170.5992527665916,295.7636775822974,328.9099556428661,3573.810449247483,8096
95550,48,1,8,5570,2928,308.9791335942587,263.6054978760206,228.59324617709396,240.13460256220714,2815.5506408570286,8096
95624,48,1,8,5644,6090,314.6706520413586,114.06112579580328,194.89289739303098,197.05949932079056,3566.6081886347993,8096
96352,48,1,8,6372,7992,505.93861798843005,93.98799802776503,240.91752110790043,252.68561766321005,2354.818295969812,8096
96357,48,1,8,6377,2073,85.339173012425,33.68691737141138,51.33690635596051,59.01268065631199,1337.5525605641883,8096
96541,48,1,8,6561,1669,230.27647354036483,68.20415985070964,185.06840660756913,183.11684623338843,2119.152376622434,8096
105433,48,1,9,5459,11133,381.4793104398171,188.61822136406767,270.87520601577086,275.05369090799707,3409.858810018107,8097
105544,48,1,9,5570,4024,304.25511454803717,243.94797761722617,260.5656045049408,281.21856274093886,2929.2095880905995,8097
105618,48,1,9,5644,7754,310.449453027873,130.02082472114336,190.2667796235942,228.55895954895388,3326.2027775278525,8097
106346,48,1,9,6372,7470,345.8079377677126,101.13489744345908,260.59506021089857,285.20120096473727,2636.4139803113767,8097
106351,48,1,9,6377,2223,89.96684811262328,31.068735226623176,65.02643180708594,69.96917939376911,1441.3765141700103,8097
106535,48,1,9,6561,4147,195.76488640638863,60.229777404629864,194.27527936454254,187.86194677156638,2109.5751167826056,8097
115433,48,1,10,5459,9764,621.5462030718276,348.854477442913,414.9443773385021,426.63281483896054,5254.262053144822,8098
115544,48,1,10,5570,6359,313.8153429517532,218.79362932794328,254.72310262240552,302.85842565572597,2795.6094895504457,8098
115618,48,1,10,5644,10337,304.25254908266515,119.6771598010471,228.7472748950931,223.47020574108342,3700.7267942128,8098
116346,48,1,10,6372,8536,491.6767366619306,125.4530637769626,275.0652262652261,320.2906268928523,2604.509249296094,8098
116351,48,1,10,6377,3985,91.41937070167123,34.050295584384976,66.48361446776234,72.07693630248205,1417.802465252867,8098
116535,48,1,10,6561,4450,267.9138923140679,62.84522598397591,203.1547422639372,199.9458940048739,2249.262409136993,8098
125433,48,1,11,5459,7984,679.8609170015648,356.3481409493937,458.7396135326587,487.10274353047106,5574.668497095911,8099
125544,48,1,11,5570,4959,340.4667631723936,160.54652582655052,239.78600845306636,254.5579357518352,2990.1879239823525,8099
125618,48,1,11,5644,9663,307.0925019190895,146.10841225827866,204.20866155766134,228.6044376490469,3458.891885811251,8099
126346,48,1,11,6372,6993,360.4102511507881,131.18495247052658,272.6103416521493,266.35387765774504,2752.6973109270834,8099
126351,48,1,11,6377,3463,90.84131443659774,40.56310109715239,68.30674672801163,75.52553083552961,1613.8774805662563,8099
126535,48,1,11,6561,4106,214.5441451336392,86.4889801187986,174.95862891386633,226.2891829190342,2017.1739023382984,8099
135433,48,1,12,5459,10240,637.2981983200191,264.1334022078148,407.69586180483157,420.5586612260913,6395.922167735783,8100
135544,48,1,12,5570,7269,341.12229612602545,159.00972062215823,222.47412127772054,226.49973736984347,2730.520584111645,8100
135618,48,1,12,5644,9121,309.5316671966546,120.31799135342365,198.537209052804,196.15240311666759,3039.605533616243,8100
136346,48,1,12,6372,7739,470.17561562964164,92.43831832142493,208.37775517698873,269.7585277094735,2881.4362711018357,8100
136351,48,1,12,6377,7404,94.88730626685289,41.937561958985356,61.31139020539781,68.2062931989835,1582.595002484069,8100
136535,48,1,12,6561,5678,225.26643909047598,55.36628569948502,152.0215262415998,185.52415959399937,1953.0001641862,8100
145432,48,1,13,5459,13103,573.1821501894564,306.1831752970845,399.7711082729419,396.21002166992395,5865.835311430495,8101
145543,48,1,13,5570,7145,293.88191054561787,116.27392535115955,260.2608510102964,279.6814429501319,2762.141615646465,8101
145617,48,1,13,5644,6731,249.2311179792784,94.86785131460023,208.96077760871387,186.75083009476234,2334.1261608359628,8101
146345,48,1,13,6372,9562,566.0032718635871,96.50380424179355,239.15207928925918,266.93154050623565,3057.23891321273,8101
146350,48,1,13,6377,2835,110.8295359008741,46.805273216051496,59.98042645558314,69.56239518024178,1549.25878796163,8101
146534,48,1,13,6561,3305,239.7926375224777,83.19790058771568,152.74965849957164,202.1472606774974,2023.0342739305456,8101
155432,48,1,14,5459,11764,549.8503078434002,257.5886601094837,347.73388640475537,417.22761317462545,5262.085696113173,8102
155543,48,1,14,5570,5442,349.30022633099924,134.64347888034118,241.97314960819855,303.17490703348835,2832.434576466333,8102
155617,48,1,14,5644,5422,257.0987245842963,92.8546654551705,186.23274534611522,221.48384948184267,2186.1873400430923,8102
156345,48,1,14,6372,9690,475.42904815672733,125.95247672627792,242.31234241791125,334.0650427118034,2979.3536863501895,8102
156350,48,1,14,6377,7749,114.10342778958542,46.827223269362214,70.4034029977499,75.32693483101717,1605.9252921320117,8102
156534,48,1,14,6561,93042,245.34481743512282,82.15158867720545,192.31059978034793,196.57621859364022,2083.727726511087,8102
165432,48,1,15,5459,11839,433.974849813361,285.13433268423927,440.4092867905582,388.412187499468,5374.254310450488,8103
165543,48,1,15,5570,4354,298.833293397604,184.84010551695854,270.24380836134725,320.40164086263997,3404.0132589672558,8103
165617,48,1,15,5644,59745,218.12479967982284,81.09516305091603,191.2117164946583,245.14903018662977,2147.952328064331,8103
166345,48,1,15,6372,9472,336.39919889558104,99.47285403708167,293.43475302543027,298.88942416831514,2774.1691588276667,8103
166350,48,1,15,6377,3086,107.37636661688519,39.35499496531583,82.24384860448114,92.75322918519572,1436.5782261608726,8103
166534,48,1,15,6561,5210,194.74425114353872,84.24039301365677,195.790062434808,218.5333627386723,2089.684011475869,8103
175432,48,1,16,5459,8789,456.930619695899,248.68770004866522,350.0730601928356,350.83157403236555,4237.832122950662,8104
175543,48,1,16,5570,7598,308.6213340934452,263.62615549973583,282.5366645683267,284.94455718549193,2886.806932813799,8104
175617,48,1,16,5644,9510,245.68804566252902,95.78385763243591,218.4443205306526,233.22499341443327,2195.7763820184746,8104
176345,48,1,16,6372,9902,374.031640088405,103.06266400398805,236.3117876953479,314.96531880883873,2888.8208275111447,8104
176350,48,1,16,6377,5376,134.51705178931732,52.850622468764875,91.9218521135877,93.22286625866076,1506.263185706073,8104
176534,48,1,16,6561,4201,243.18428028350985,114.47800216414782,195.60699514620518,225.57712554597913,2099.322854277377,8104
185432,48,1,17,5459,14613,373.0726223656978,201.29152533393778,320.4972454921779,324.15941630282185,3814.389339850658,8105
185543,48,1,17,5570,5016,258.896650007109,174.14291291569177,217.05392973384406,274.9498785135185,2611.9386821606586,8105
185617,48,1,17,5644,11307,227.30932552464765,108.51409019807167,212.50699244601842,214.4909004294911,2163.527063962288,8105
186345,48,1,17,6372,9545,248.73133609464878,91.07998515673357,209.21206867027274,287.7437093184744,2567.0503985360065,8105
186350,48,1,17,6377,4781,111.76862191387168,58.71023525241321,93.18742678112339,91.28031414453154,1595.752301655381,8105
186534,48,1,17,6561,1450,174.42451871421386,54.86257286673267,166.4593187573166,227.300213029744,1828.5061413291824,8105
195432,48,1,18,5459,13399,327.62425440547077,228.52989190910128,238.20547842291415,262.4519064414387,3422.2295607652422,8106
195543,48,1,18,5570,3700,274.5028872740233,146.53767662894572,216.8573575370269,193.78313188810276,2530.050352666041,8106
195617,48,1,18,5644,6136,221.8468529259733,98.61431680971978,165.5555145781802,193.02175924665835,2089.158067301048,8106
196345,48,1,18,6372,9404,343.8110213317991,137.74116177466703,195.74451785637558,267.90255172166127,3018.682917907865,8106
196350,48,1,18,6377,5270,118.56910191740076,57.480116140326274,75.55243760562938,84.94954087897575,1543.6220767760512,8106
196534,48,1,18,6561,4612,152.1400089972976,76.0404526207305,118.97349983308162,158.66345433892306,2091.4388347540644,8106
205432,48,1,19,5459,91993,214.60538328954055,148.6636032532561,158.63517621643078,171.84300384680407,2818.79869227168,8107
