,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed,CO,NO2,NO,Benzene
15146,51,2,11,40,5644,57.13625947948146,24.397222347103682,39.71555312800853,47.106856853637225,530.5328875651975,51766.0,74.33333333333333,0.0,6.433333333333334,0.8333333333333333,4.2,253.73333333333332,1260.2333333333333,4.906944444444445
15152,51,2,11,50,5644,43.26652277365729,22.584624828818175,34.64576397185793,33.034984226460985,479.06179078963487,51767.0,72.66666666666667,0.0,6.666666666666667,0.8666666666666667,4.2,256.81666666666666,1261.1166666666668,4.878472222222222
15158,51,2,12,0,5644,56.09589179561792,12.705652370198354,33.23214058199247,33.85917969265801,435.7695973885022,51768.0,71.0,0.0,6.9,0.9,4.2,259.9,1262.0,4.85
15164,51,2,12,10,5644,43.59317499424178,13.846275005496096,33.87967880127921,27.104632610605897,467.50625586557,51769.0,70.16666666666667,0.0,7.050000000000001,0.8222222222222222,4.216666666666667,262.45,1240.7333333333333,4.821527777777778
15170,51,2,12,20,5644,49.6675793921869,16.0122077688833,44.98890197960061,38.52731661061362,412.0164843509999,51770.0,69.33333333333333,0.0,7.2,0.7444444444444445,4.233333333333333,265.0,1219.4666666666667,4.793055555555556
15176,51,2,12,30,5644,49.949257546200435,22.92967730940089,32.97245730343962,31.69640430414593,371.66741688373907,51771.0,68.5,0.0,7.35,0.6666666666666667,4.25,267.54999999999995,1198.2,4.764583333333333
15182,51,2,12,40,5644,53.56527201453767,14.603638284639855,28.58418420533746,23.18557465106845,355.39173794861955,51772.0,67.66666666666667,0.0,7.5,0.5888888888888889,4.266666666666667,270.09999999999997,1176.9333333333334,4.736111111111111
15188,51,2,12,50,5644,40.24191000159296,13.458560799978418,32.447446364562715,40.334160231870065,335.2581071352152,51773.0,66.83333333333333,0.0,7.65,0.5111111111111111,4.283333333333333,272.65,1155.6666666666667,4.707638888888889
15194,51,2,13,0,5644,37.69124961665969,8.239355214299508,40.84445905912374,33.86822305590442,337.4929152493558,51774.0,66.0,0.0,7.8,0.43333333333333335,4.3,275.2,1134.4,4.679166666666667
15200,51,2,13,10,5644,38.63502284057473,9.754774832917686,29.769113042054617,36.49036581059895,323.9583976429892,51775.0,65.5,0.0,7.866666666666666,0.47777777777777775,4.183333333333334,268.23333333333335,1089.5333333333333,4.6506944444444445
15206,51,2,13,20,5644,30.064399191982943,14.314503324385354,27.733383064663748,33.47508506031549,343.89644599066224,51776.0,65.0,0.0,7.933333333333333,0.5222222222222221,4.066666666666666,261.26666666666665,1044.6666666666667,4.622222222222222
15212,51,2,13,30,5644,33.670527707194275,8.031837641576756,30.193517355641603,27.88602691492219,355.73083854160865,51777.0,64.5,0.0,8.0,0.5666666666666667,3.95,254.3,999.8000000000001,4.59375
15218,51,2,13,40,5644,33.5523247068218,23.802101163446576,40.00318629073366,28.97443464978347,310.1624056209963,51778.0,64.0,0.0,8.066666666666666,0.611111111111111,3.8333333333333335,247.33333333333334,954.9333333333334,4.565277777777778
15224,51,2,13,50,5644,32.00826576431115,15.746587431051244,26.734224526806962,39.745625408339365,281.31303539413636,51779.0,63.5,0.0,8.133333333333333,0.6555555555555554,3.716666666666667,240.36666666666667,910.0666666666667,4.5368055555555555
15230,51,2,14,0,5644,40.739297240267426,40.777377161088154,33.11690315519861,37.552076501662604,285.36045821751134,51780.0,63.0,0.0,8.2,0.6999999999999998,3.6,233.4,865.2,4.508333333333333
15236,51,2,14,10,5644,33.79563767759409,23.53692494735534,29.54280984141904,39.05346072778454,314.342270968411,51781.0,62.666666666666664,0.0,8.1,0.711111111111111,3.416666666666667,222.55,814.4166666666667,4.479861111111111
15242,51,2,14,20,5644,33.01548126026399,18.444066395453703,28.219284004078855,34.228259614871895,400.79966890735307,51782.0,62.333333333333336,0.0,7.999999999999999,0.7222222222222221,3.2333333333333334,211.70000000000002,763.6333333333333,4.451388888888889
15248,51,2,14,30,5644,38.506312232544154,18.514436605640824,30.85781680802505,33.288218763449514,281.46724003868985,51783.0,62.0,0.0,7.8999999999999995,0.7333333333333332,3.05,200.85000000000002,712.85,4.422916666666667
15254,51,2,14,40,5644,26.18111840896011,13.663242531427233,33.88198831892041,43.404845957060225,293.2832751593402,51784.0,61.666666666666664,0.0,7.8,0.7444444444444444,2.8666666666666667,190.0,662.0666666666667,4.394444444444444
15260,51,2,14,50,5644,35.335143145310404,8.756011499756747,32.62440653605372,24.945701147964943,301.92145539654734,51785.0,61.333333333333336,0.0,7.699999999999999,0.7555555555555555,2.6833333333333336,179.15,611.2833333333333,4.365972222222222
15266,51,2,15,0,5644,38.09918452626921,17.679979299247673,33.709852156785786,38.896180847884146,287.9139992809997,51786.0,61.0,0.0,7.6,0.7666666666666666,2.5,168.3,560.5,4.3375
15272,51,2,15,10,5644,40.324127553679546,9.231025920440263,30.01863173452769,34.98715524063611,272.5147218707558,51787.0,61.333333333333336,0.0,7.55,0.711111111111111,2.5166666666666666,170.68333333333334,574.6833333333334,4.309027777777778
15278,51,2,15,20,5644,35.4679190663599,7.754722582931894,34.8812104502885,31.796488475514003,267.3535764441029,51788.0,61.666666666666664,0.0,7.5,0.6555555555555556,2.533333333333333,173.06666666666666,588.8666666666667,4.280555555555555
15284,51,2,15,30,5644,47.47311153630064,8.252917498631739,35.31281986626497,28.47896004780393,305.42562800387503,51789.0,62.0,0.0,7.449999999999999,0.6,2.55,175.45,603.05,4.252083333333333
15290,51,2,15,40,5644,24.93924744762802,9.26079952615286,32.02781284881987,32.536406002228105,259.70030306539917,51790.0,62.333333333333336,0.0,7.3999999999999995,0.5444444444444444,2.566666666666667,177.83333333333334,617.2333333333333,4.223611111111111
15296,51,2,15,50,5644,28.654023645608238,17.029811633213612,41.34738765856335,29.963203736744305,267.90265132153326,51791.0,62.666666666666664,0.0,7.35,0.4888888888888889,2.5833333333333335,180.21666666666667,631.4166666666667,4.195138888888889
15302,51,2,16,0,5644,39.69806101154871,14.498937442276516,27.33884992322774,32.64885967825405,265.9597623393595,51792.0,63.0,0.0,7.3,0.43333333333333335,2.6,182.6,645.6,4.166666666666667
15308,51,2,16,10,5644,31.68660713662077,7.5927273449568435,30.459212824246826,30.192092075342284,243.33207722463416,51793.0,63.166666666666664,0.0,7.15,0.4222222222222222,2.7666666666666666,192.38333333333333,708.3833333333333,4.138194444444444
15314,51,2,16,20,5644,43.1959254523598,18.28903458883986,39.86950180801036,38.966742210921815,237.12147813905761,51794.0,63.333333333333336,0.0,7.0,0.41111111111111115,2.9333333333333336,202.16666666666666,771.1666666666666,4.1097222222222225
15320,51,2,16,30,5644,42.487791911967136,15.348590609778494,33.30413711046147,34.86296329326366,267.26196482170616,51795.0,63.5,0.0,6.85,0.4,3.1,211.95,833.95,4.081250000000001
15326,51,2,16,40,5644,32.33567816934406,14.28729376542359,37.12808751208676,42.944048998263504,251.8055220871664,51796.0,63.666666666666664,0.0,6.7,0.3888888888888889,3.2666666666666666,221.73333333333335,896.7333333333333,4.052777777777778
15332,51,2,16,50,5644,36.532907540294595,11.616850635950431,35.922560357264985,39.537270234489576,237.85158565280037,51797.0,63.833333333333336,0.0,6.550000000000001,0.3777777777777778,3.4333333333333336,231.51666666666668,959.5166666666667,4.024305555555555
15338,51,2,17,0,5644,45.281412533502724,18.103987465171443,44.888340264939394,28.35334442293027,286.62619413862603,51798.0,64.0,0.0,6.4,0.3666666666666667,3.6,241.3,1022.3,3.9958333333333336
15344,51,2,17,10,5644,36.739120077223255,21.26733684110397,40.340714816873934,38.20839316149512,246.2176389421997,51799.0,64.5,0.0,6.300000000000001,0.43333333333333335,3.533333333333333,231.03333333333333,970.4166666666666,3.9673611111111113
15350,51,2,17,20,5644,36.135162063447154,10.894268703142934,41.8471772516732,32.39466959188469,219.09843565428642,51800.0,65.0,0.0,6.2,0.5,3.466666666666667,220.76666666666668,918.5333333333333,3.938888888888889
15356,51,2,17,30,5644,19.497909791185766,10.018172097933864,27.68541058410827,26.548698543994288,241.52679094675145,51801.0,65.5,0.0,6.1,0.5666666666666667,3.4000000000000004,210.5,866.65,3.910416666666667
15362,51,2,17,40,5644,30.494006993926433,10.575413657249578,31.915673841321684,41.780699065155794,231.72404545829468,51802.0,66.0,0.0,6.0,0.6333333333333333,3.3333333333333335,200.23333333333332,814.7666666666667,3.8819444444444446
15368,51,2,17,50,5644,45.059539474418145,12.416014950449885,23.05391755056234,33.43547832602609,213.6502023078513,51803.0,66.5,0.0,5.9,0.7,3.2666666666666666,189.96666666666664,762.8833333333333,3.8534722222222224
15374,51,2,18,0,5644,27.16429207041637,9.072338057097019,28.362390135815566,40.21605618595945,254.77367760933345,51804.0,67.0,0.0,5.8,0.7666666666666666,3.2,179.7,711.0,3.825
15380,51,2,18,10,5644,35.747562602987706,11.775052287422511,28.821010528427912,38.27231584793114,235.6529454592349,51805.0,67.66666666666667,0.0,5.5,0.7222222222222222,3.216666666666667,177.48333333333332,716.6666666666666,3.796527777777778
15386,51,2,18,20,5644,27.105696783913647,9.483033452477324,30.217750530816225,30.568458135040732,244.47989179218558,51806.0,68.33333333333333,0.0,5.2,0.6777777777777777,3.2333333333333334,175.26666666666665,722.3333333333334,3.7680555555555557
15392,51,2,18,30,5644,32.27309547389704,11.097552057549562,37.8962940769372,27.20968702306568,258.98101691740385,51807.0,69.0,0.0,4.9,0.6333333333333333,3.25,173.05,728.0,3.7395833333333335
15398,51,2,18,40,5644,28.99933231528359,12.906411074646266,21.695565199562488,28.16894339926713,245.56244785867298,51808.0,69.66666666666667,0.0,4.6,0.5888888888888889,3.2666666666666666,170.83333333333334,733.6666666666666,3.7111111111111112
15404,51,2,18,50,5644,28.00291683841427,12.528846754804466,32.014529238808926,21.220634451560567,259.2704207166906,51809.0,70.33333333333333,0.0,4.3,0.5444444444444445,3.283333333333333,168.61666666666667,739.3333333333334,3.682638888888889
15410,51,2,19,0,5644,25.84635755364668,9.064874146440538,24.09532031393484,27.886604909856487,263.03237849845584,51810.0,71.0,0.0,4.0,0.5,3.3,166.4,745.0,3.654166666666667
15416,51,2,19,10,5644,28.224398671496523,9.944338136639642,22.22470109366761,26.763106648323888,261.26134745133453,51811.0,72.0,0.0,3.8166666666666664,0.5222222222222223,3.2666666666666666,166.6,747.3833333333333,3.6256944444444446
15422,51,2,19,20,5644,15.389699293467887,9.275531623435754,19.934890568454602,19.595410078681372,256.4577116545055,51812.0,73.0,0.0,3.6333333333333333,0.5444444444444444,3.2333333333333334,166.8,749.7666666666667,3.5972222222222223
15428,51,2,19,30,5644,28.9341226821734,7.891786828652006,20.678704659881056,16.74104444387263,309.0171559622816,51813.0,74.0,0.0,3.45,0.5666666666666667,3.2,167.0,752.15,3.56875
15434,51,2,19,40,5644,19.72287587529117,8.090069353353458,14.281432587689984,13.625640546105704,264.7672338590223,51814.0,75.0,0.0,3.2666666666666666,0.5888888888888889,3.1666666666666665,167.2,754.5333333333333,3.540277777777778
15440,51,2,19,50,5644,22.34534065941677,4.301939327566192,18.75792746252798,16.45494041648014,256.54364041290506,51815.0,76.0,0.0,3.083333333333333,0.611111111111111,3.1333333333333333,167.4,756.9166666666666,3.5118055555555556
15446,51,2,20,0,5644,17.534192772123266,9.732324212519712,16.046639201707748,14.267081930316074,251.12408795617318,51816.0,77.0,0.0,2.9,0.6333333333333333,3.1,167.6,759.3,3.4833333333333334
15452,51,2,20,10,5644,17.882368685221387,12.217263912584386,16.809299744744973,16.89808501453332,253.05164376570903,51817.0,77.66666666666667,0.0,2.833333333333333,0.5777777777777777,3.15,170.45,776.6666666666666,3.454861111111111
15458,51,2,20,20,5644,16.76591689273904,4.4980047305415685,20.316069804383076,16.167692129708257,257.7733092896757,51818.0,78.33333333333333,0.0,2.7666666666666666,0.5222222222222221,3.2,173.29999999999998,794.0333333333333,3.426388888888889
15464,51,2,20,30,5644,25.92194146156372,11.75663629058475,8.126510782016357,14.415509487868716,264.42760432857534,51819.0,79.0,0.0,2.7,0.4666666666666667,3.25,176.14999999999998,811.4,3.3979166666666667
15470,51,2,20,40,5644,20.391468276944327,11.224026134702315,6.719391890212322,9.615721836511,287.2696524690048,51820.0,79.66666666666667,0.0,2.6333333333333333,0.4111111111111111,3.3,179.0,828.7666666666667,3.3694444444444445
15476,51,2,20,50,5644,15.890031430632712,9.726170003132186,8.299837555511385,9.637111084069355,272.7223492908998,51821.0,80.33333333333333,0.0,2.5666666666666664,0.3555555555555555,3.35,181.85,846.1333333333333,3.3409722222222222
15482,51,2,21,0,5644,12.895269256777151,4.830413300829381,8.20329307534191,9.097043705792725,324.5615948141932,51822.0,81.0,0.0,2.5,0.3,3.4,184.7,863.5,3.3125
15488,51,2,21,10,5644,16.812428681222045,9.157410355356745,7.1144985734464905,14.693003428093267,282.70386577741994,51823.0,81.33333333333333,0.0,2.55,0.38333333333333336,3.35,180.71666666666667,842.9166666666666,3.2840277777777778
15494,51,2,21,20,5644,16.361230540986725,5.7746104929036175,15.692516067312733,10.705014884475693,282.3429660003261,51824.0,81.66666666666667,0.0,2.6,0.46666666666666673,3.3,176.73333333333332,822.3333333333334,3.2555555555555555
15500,51,2,21,30,5644,16.35238882130129,3.114212877212584,10.597950644217086,5.675980099445906,256.17131570425687,51825.0,82.0,0.0,2.65,0.55,3.25,172.75,801.75,3.2270833333333333
15506,51,2,21,40,5644,9.48298220526068,12.709493156734624,4.498950778791405,5.2997675381917295,237.48925836862583,51826.0,82.33333333333333,0.0,2.6999999999999997,0.6333333333333335,3.2,168.76666666666668,781.1666666666666,3.198611111111111
15512,51,2,21,50,5644,9.063807003018342,8.106116120545611,5.419340099086983,1.62299742877579,258.49305553879816,51827.0,82.66666666666667,0.0,2.75,0.7166666666666668,3.15,164.78333333333333,760.5833333333334,3.170138888888889
15518,51,2,22,0,5644,11.974541956346895,4.5399532724400595,6.080845693189727,5.014495886130423,237.5880996804813,51828.0,83.0,0.0,2.8,0.8000000000000002,3.1,160.8,740.0,3.1416666666666666
15524,51,2,22,10,5644,9.820879683344886,4.920929956282782,5.873472209496912,4.717074249108097,265.03434707884344,51829.0,83.0,0.0,3.0,0.7833333333333334,3.1333333333333333,164.85000000000002,754.6833333333334,3.1131944444444444
15530,51,2,22,20,5644,4.582463801100843,4.1837490680733085,4.203000106712475,3.2571568080528817,267.56055978978713,51830.0,83.0,0.0,3.1999999999999997,0.7666666666666667,3.1666666666666665,168.9,769.3666666666667,3.084722222222222
15536,51,2,22,30,5644,5.36169857183801,2.142474431831926,5.465208067865404,1.893090186234292,246.97575244422387,51831.0,83.0,0.0,3.4,0.75,3.2,172.95,784.05,3.05625
15542,51,2,22,40,5644,4.1772361123244615,6.291977891635001,4.8830418461679335,2.815876830867082,254.8417517213192,51832.0,83.0,0.0,3.6,0.7333333333333333,3.2333333333333334,177.0,798.7333333333333,3.0277777777777777
15548,51,2,22,50,5644,4.423602099478847,1.4868760597810895,3.760496207408569,4.141124129271918,210.4080422120523,51833.0,83.0,0.0,3.8,0.7166666666666666,3.2666666666666666,181.05,813.4166666666667,2.9993055555555554
15554,51,2,23,0,5644,1.6535014777285917,3.5074649115142087,1.9944837816048773,2.6516586458515263,202.22757860536288,51834.0,83.0,0.0,4.0,0.6999999999999998,3.3,185.1,828.1,2.970833333333333
15560,51,2,23,10,5644,2.2847345433000834,2.8696325055258565,3.6823614447455055,4.990852328969898,198.28872632629052,51835.0,82.83333333333333,0.0,4.15,0.6944444444444443,3.283333333333333,186.95,831.2833333333333,2.942361111111111
15566,51,2,23,20,5644,1.4366677925943057,0.4542593535064819,0.9249907113670236,0.479900189101283,184.30998969560085,51836.0,82.66666666666667,0.0,4.3,0.6888888888888888,3.2666666666666666,188.79999999999998,834.4666666666667,2.9138888888888888
15572,51,2,23,30,5644,3.7200499199938615,0.23221908353979026,2.9708999929920967,1.5421167680685481,180.7532735937903,51837.0,82.5,0.0,4.45,0.6833333333333332,3.25,190.64999999999998,837.6500000000001,2.885416666666667
15578,51,2,23,40,5644,0.9211755030997608,1.825206237411945,2.0418862439727734,1.0775656139593617,205.15051309090484,51838.0,82.33333333333333,0.0,4.6000000000000005,0.6777777777777777,3.2333333333333334,192.5,840.8333333333334,2.8569444444444443
15584,51,2,23,50,5644,5.274416978305046,2.7124218256937285,3.9598666123133466,2.6717101233618243,212.18527452860104,51839.0,82.16666666666667,0.0,4.75,0.6722222222222222,3.216666666666667,194.35,844.0166666666667,2.8284722222222225
15590,51,3,0,0,5644,2.476943779959363,1.9073438677871697,2.674944657725843,0.010291800602704348,177.36768012731633,51840.0,82.0,0.0,4.9,0.6666666666666666,3.2,196.2,847.2,2.8
15596,51,3,0,10,5644,2.548969241113621,1.5878513186215009,1.9182163422931184,0.8214643777279376,181.26031695120344,51841.0,81.16666666666667,0.0,5.016666666666667,0.6555555555555556,3.1,188.5,799.4333333333334,2.7937499999999997
15602,51,3,0,20,5644,5.6379174109221575,0.9567312400796152,0.09971112537182317,1.9448775292698584,174.4675614721556,51842.0,80.33333333333333,0.0,5.133333333333334,0.6444444444444444,3.0,180.79999999999998,751.6666666666667,2.7874999999999996
15608,51,3,0,30,5644,4.059200537373055,0.0,0.03793266804679834,0.9567312400796152,193.8968972357689,51843.0,79.5,0.0,5.25,0.6333333333333333,2.9000000000000004,173.1,703.9000000000001,2.78125
15614,51,3,0,40,5644,0.09839049838843182,0.2991333761154695,0.1994222507436464,0.9567312400796152,191.39343295113213,51844.0,78.66666666666667,0.0,5.366666666666666,0.6222222222222222,2.8000000000000003,165.4,656.1333333333333,2.775
15620,51,3,0,50,5644,0.8214643777279376,2.0941949069767003,0.03279683279614394,1.6619263147606955,144.57875284000323,51845.0,77.83333333333333,0.0,5.483333333333333,0.611111111111111,2.7,157.7,608.3666666666667,2.76875
